content,cleaned_text,score,sentiment
"3 bintang dulu, saya sering kecewa liat tim saya sama tim musuh, tolong monton berbuat adil, sy player solo sering sekali kecewa tim sendiri sama tim musuh, sangat berbeda sy selalu dapat tim musuh terlalu kuat sedangkan tim saya main kayak computer atau bot.",bintang kecewa liat tim tim musuh tolong monton buat adil player solo kecewa tim tim musuh beda tim musuh kuat tim main kayak computer bot,3,neutral
"Setelah abded ini. jaringan dalam mode rank lebi Tamba buruk Apalagi kalo dalam pertandingan tiba"" leg padahal wi.fi aman"" aja mau bilang. hp ngga mampu uda.8gb apa Masi kurang ram nya yah sangat mengecewakan.😠😠",abded jaring mode rank lebi tamba buruk kalo tanding leg wifi aman aja bilang ngga udagb mas ram nya yah kecewa,2,negative
"Demi apapun ini game lama kelamaan makin nyebelin, masa setiap war selalu tiba tiba merah sinyalnya padahal koneksi bagus..harus pake kartu apalagi sih biar lancar, spesifikasi hp padahal lebih dari cukup buat mainin nih game. Tolong lah dibantu player playernya.",apa game nyebelin war merah sinyal koneksi bagusharus pake kartu sih biar lancar spesifikasi mainin nih game tolong bantu player playernya,2,negative
"Mohon developer, kalo bisa disesuaikan lagi system match making nya, kadang kita sering ketemu tim yang ga jago sedangkan musuh jago semua ditambah lagi banyak orang yang ngetroll dan hukuman nya cuman di kurangin kredit score nya, kalo bisa ban akun nya tapi cuman beberapa jam saja. Semoga Mobile Legends semakin maju dengan mempersenang para player nya. Sekian",mohon developer kalo sesuai system match making nya kadang ketemu tim jago musuh jago tambah orang ngetroll hukum nya cuman rangin kredit score nya kalo ban akun nya cuman jam moga mobile legends maju senang player nya sekian,3,neutral
"Perbaki signal wi-fi dan data seluler,perbaiki pertemuan match player lawan dan tim yang sesuai. Perbaiki performa untuk prosessor exynos buat lebih stabil,dan perangkat keras selalu dingin.",baki signal wifi data selulerperbaiki temu match player lawan tim sesuai baik performa prosessor exynos stabildan perangkat keras dingin,4,positive
"Akhir akhir ini setelah update ada beberapa bug sinyal jadi gak stabil padahal sinyal wifi lancar, kursor analog dan skill terasa berat perlu effort buat menekannya, terlalu sering dapat rekan tim AFK dan Troll serta match making di mode apapun gak imbang tolong perbaiki terutama MATCHMAKING DAN SINYAL. Tolong segera perbaiki atau bakal berhenti memainkan MLBB !!!",update bug sinyal gak stabil sinyal wifi lancar kursor analog skill berat effort tekan rekan tim afk troll match making mode apa gak imbang tolong baik matchmaking sinyal tolong baik henti main mlbb,1,negative
"Keseimbangan tim yang tidak sesuai,koneksi jaringan yang bertambah buruk saat pertandingan ,apalagi saat akan menggunakan skill,jaringan nya tolong di perbaiki jangan skin terus yg di tambah performa jaringan saat di pertandingan di perbaiki 2023 nggak maju uninstall",imbang tim sesuaikoneksi jaring tambah buruk tanding skilljaringan nya tolong baik skin performa jaring tanding baik nggak maju uninstall,1,negative
"sinyal bisa tiba tiba hilang, ping naik turun padahal pake wifi yang pake cuma gw doang. Muncul tulisan menghubung kembali setiap mau war padahal dulu nggak pernah. Wifi gw dipake download file besar juga lancar dan cepet, buat main ml malah lag padahal nggak butuh banyak data",sinyal hilang ping turun pake wifi pake doang muncul tulis hubung war nggak wifi dipake download file lancar cepet main lag nggak butuh data,1,negative
"Bagus sii tapi kenapa Lost streak terossss kadang menang kadang kalah. Pun banyak yang ngecit. Gw pernah kena dark sistem kalah sampe 10 kali.diperbaiki bug bug nya juga. Dan perbarui sistem pertandingan agar imbang dengan lawan.semoga di perbaiki ya 😊👍. Gua kasih bintang 4 gara gara banyak bug""terimakasih""",bagus sii lost streak terossss kadang menang kadang kalah ngecit kena dark sistem kalah sampe kalidiperbaiki bug bug nya baru sistem tanding imbang lawansemoga baik gua kasih bintang gara gara bugterimakasih,4,positive
"Sebelumnya ga ada masalah apa"", udah lama juga mainin ini game.. Tapi kenapa sekarang"" ko ya lagi jalan tiba"" diem, tiba"" mencet skill sendiri.. Hero dalam keadaan mati pun tiba"" pindah"" map sendiri.. Kirain hp ku yg udh bermasalah, tapi main game lain biasa aja ga gtuu..",udah mainin game jalan diem mencet skill hero mati pindah map kirain udh masalah main game aja gtuu,2,negative
"Tidak seperti dahulu lebih fleksibel dan tidak berat nyaman untuk dimainkan. sekarang penampilanya, desain, grafiknya semakin rumit sehingga tidak stabil untuk android dengan ram6 kebawah",fleksibel berat nyaman main penampilanya desain grafik rumit stabil android ram bawah,2,negative
"Tolong perbaiki lagi untuk jaringan nya,tiba² selalu jumping,di tambah disaat mencari lawan,itu kadang ga seimbang tim aku sama tim musuh, seimbangkan lagi untuk pencaria mact making nya, terutama dark sistem,itu seperti terus menerus, sehingga saya terlalu banyak kekalahan,baik di mode rank mau pun classic Nick saya:🗿🗿🗿🗿",tolong baik jaring nyatiba jumpingdi saat cari lawanitu kadang imbang tim tim musuh imbang pencaria mact making nya dark sistemitu terus kekalahanbaik mode rank classic nick,1,negative
"Matchmaking lama, dapet tim sendiri buruk lawak semua eh lawannya terlalu hebat semua, lagi di depan musuh jaringan tiba-tiba nge-lag merah, begitu tereliminasi di ping jaringan bagus langsung ijo lagi , gak ngetikn kasar dibilang pelanggaran, luckyspin gak pernah beruntung, harus dapet restu moontoon kalo mau menang kayanya. Pernah bahkan udah 70vs 30 masih aja kalah. Padahal sebernya gamenya lumayan seru, tapi konyol banget kalo sudah gini",matchmaking dapet tim buruk lawak lawan hebat musuh jaring tibatiba ngelag merah eliminasi ping jaring bagus langsung ijo gak ngetikn kasar bilang langgar luckyspin gak untung dapet restu moontoon kalo menang kaya udah aja kalah sebernya gamenya lumayan seru konyol banget kalo gin,3,neutral
"Gamenya sebenernya seru ,, tpi banyak bug di game nya.. trs pas main tiba"" Sinyal merah sendiri padahal dipake dowload data/lainnya jaringan lancar, giliran pas main ml jaringannya klo pas war pasti selalu merah , itu sangat menggangu banget ketika war , tolong diperbaiki pihak developer🙏",gamenya sebenernya seru tpi bug game nya trs pas main sinyal merah dipake dowload datalainnya jaring lancar gilir pas main jaring klo pas war merah menggangu banget war tolong baik developer,2,negative
"Game yang sangat menarik, saya suka dengan banyaknya karakter dan item yang. Bervariasi, dan saya berikan bintang 4 karna, terkadang sering mendapatkan teman mabar random yang tidak serius dalam bermain, terutama pada saat bermain Rank. Sekian ulasan dan kritikan dari saya Terimakasih.",game tarik suka banyak karakter item variasi bintang karna terkadang teman mabar random serius main main rank sekian ulas kritik terimakasih,4,positive
"Untuk gameplay nya bagus,cuman matchmaking nya itu loh gak ngotak,aku kan Epic I main rank,terus aku ktemu lawan yg ternyata lengend,menang mcl lah sedangkan tim ku ini aja ada yg gk pake emblem lah,ego lah,mau gimana coba?akhirnya dr kemaren Epic I(bintang 5) jadi bintang 4 terus bintang 5 kyk gitu terus.Mohon perbaiki ini sama sinyalnya(ping)juga.😁",gameplay nya baguscuman matchmaking nya loh gak ngotakaku epic main rankterus ktemu lawan lengendmenang mcl tim aja pake emblem lahego lahmau gimana cobaakhirnya kemaren epic ibintang bintang bintang kyk gitu terusmohon baik sinyalnyapingjuga,4,positive
"tolong klo kasih musuh musuh yang seimbang sama tim kita juga, jangan tim musuh nya jago tapi tim kita nya ga bener, dan juga masalah sinyal ping nya tiba""tinggi padahal wifi nya baik""sja, tolong banget diperbaiki.",tolong klo kasih musuh musuh imbang tim tim musuh nya jago tim nya bener sinyal ping nya tibatinggi wifi nya baiksja tolong banget baik,3,neutral
"1. jaringan baik dan cukup masih aja lag, kadang ping 34ms tbtb 237ms nya lama banget lalu normal lagi lalu jumping tinggi lagi 2. sistem matchmakingnya gajelas, kebanyakan dapet tim yang gak seimbang, seperti dapet tim yang baru bisa main ML tapi di tier rank tinggi, pas main jadi beban sehingga menyebabkan kekalahan, dan lawannua proplayer yang diatas kita. To Moonton : Tolong di perbaiki lagi dengan segera problem yang sedang dalam keluhan pengguna agar memberikan kenyaman bagi penggunanya.",jaring aja lag kadang ping tbtb nya banget normal jumping sistem matchmakingnya gajelas banyak dapet tim gak imbang dapet tim main tier rank pas main beban sebab kalah lawannua proplayer atas moonton tolong baik problem keluh guna kenyam guna,1,negative
"Untuk match terlalu ekstrim banyak orang ga jelas ikut main, bikin susah naik rank. Lebih disaring lagi untuk match. Bedakan berdasarkan match. Sinyal jaringan terlalu parah. Ga ada sistem buat stabil jaringan. Game buruk ga bisa membedakan mana yg feed mana yang ga bisa main. Tolol!!",match ekstrim orang main bikin susah rank saring match beda dasar match sinyal jaring parah sistem stabil jaring game buruk beda feed main tolol,1,negative
"Saya kasih bintang 3 saja karena saya saat main fps terlalu rendah padahal saya udah setting grafik normal dan jaringan tetap stabil. Bahkan yang hp saya kuat Ampe 4gb sekarang cuma 789mb, dan kalau main sebentar cuma 30menitan langsung ngehabisin 3gb lebih dan total nya Ampe 5gb lebih. Saya sarankan lebih baik optimalisasi kan fps dan grafik agar tidak patah² untuk hp yang ramnya 3gb tetap patah² mohon untuk segera update dan optimalisasi kan grafiknya serta bug²nya itu aja. Terima kasih",kasih bintang main fps rendah udah setting grafik normal jaring stabil kuat ampe main sebentar menit langsung ngehabisin total nya ampe saran optimalisasi fps grafik patah ram patah mohon update optimalisasi grafik bugnya aja terima kasih,3,neutral
"Min,boleh minta di bantu...aku udah nyelsain tugas buat ikut event biar dapat odette tapi pas tahap 2 mau lucky spin kenapa kosong y...ga ada gambarnya di layar,cuma tulisan mengunduh tapi ditunggu ga ada gambar mengunduh jalan???sedangkan eventnya tinggal beberapa hari lagi",minboleh bantuaku udah nyelsain tugas event biar odette pas tahap lucky spin kosong yga gambar layarcuma tulis unduh tunggu gambar unduh jalansedangkan eventnya tinggal,4,positive
"Matchmakingnya tidak adil!! Saya solo dengan komposisi player 2-2-1 musuh pun sama, tetapi afinitas yang dibuat musuh saya sudah mencapai level 6 dan afinitas tim baru level 1, jadi secara rotasi dan pengalaman jauh lebih bagus musuh dan membuat saya losestreak dari Bintang 51 ke bintang 38 TANPA MENANG SEDIKITPUN",matchmakingnya adil solo komposisi player musuh afinitas musuh capai level afinitas tim level rotasi alam bagus musuh losestreak bintang bintang menang sedikit,1,negative
"Setelah di update bulannya makin enak dan lancar tp malah sering ngefrezee...pas mau war malah lag dan patah patah kan ngeselin... Ketemu lawan yg ga seimbang, mau naikin rank susah... Mau matching susah nunggu 1 menitan lebih ngulang lagi kadang ampe 3 kali... Baru bisa masuk padahal udah dibooster. Tolong perbaiki, lag2 patah2 padahal jaringan 4G",update bulan enak lancar ngefrezeepas war lag patah patah ngeselin ketemu lawan imbang naikin rank susah matching susah nunggu menit ngulang kadang ampe kali masuk udah dibooster tolong baik lag patah jaring,2,negative
Aku agak kecewa sama moonton. Ini masalahnya ada banyak yang harus di revisi seperti kontroler yang ngebug misal nya itu jalan sendiri atau tidak bisa di gerakan atau error. Dan untuk permasalahan matchmaking nya cukup serius seperti di rank mhytic honor bisa ketemu lejend atau yang sejenis nya,kecewa moonton revisi kontroler ngebug nya jalan gera error masalah matchmaking nya serius rank mhytic honor ketemu lejend jenis nya,2,negative
"Semakin update bukan tambah bagus tapi tambah banyak bug, enak enak war tiba tiba ngefreeze sendiri padal hp&wifi udah bener bener kompatibel, terutama untuk matching semakin ga karuan harusnya ketenu yang macht nya sama sama ribuan skrg campur sama yg baru main",update bagus bug enak enak war ngefreeze padal hpwifi udah bener bener kompatibel matching karuan ketenu macht nya ribu skrg campur main,3,neutral
"Sekarang game nya jadi gk jelas sering terjadi bug padahal sinyal saya lancar' aja tapi malah nge freeze bikin gk mood main aja. WR saya juga jadi turun karna keseringan bug, trus sekarang banyak pemain yang ngetroll klo lagi nge rank jadi susah naik. Tolong buat monton di perbaiki masalah jaringan nya, soalnya saya sudah cape' naikin wr malah jadi turun karena bug. Intinya saya kecewa banget saya ml yang sekarang. Dan tolong hapus drak system nya. Terima kasih",game nya bug sinyal lancar aja nge freeze bikin mood main aja turun karna sering bug trus main ngetroll klo nge rank susah tolong monton baik jaring nya cape naikin turun bug inti kecewa banget tolong hapus drak system nya terima kasih,1,negative
"Untuk pihak developer yang sangat menghargai para player,saya boleh saran tidak kalau bisa settingan item atau emblem ada 8,kenapa kok bisa gitu?, soalnya game moba kamu buat emang sangat unik dari segi role nya dan cara permainan nya tidak terlalu monoton dibanding dengan moba lain,misalkan saya pakai fredrin Hyper atau jungler eh tiba-tiba ada yang pick jungler juga, otomatis saya harus cepat cepat dong settingan nya ke exp biar potensi nya maksimal,benar kan?",developer harga playersaya saran settingan item emblem gitu game moba emang unik segi role nya main nya monoton banding moba lainmisalkan pakai fredrin hyper jungler tibatiba pick jungler otomatis cepat cepat settingan nya exp biar potensi nya maksimalbenar,5,positive
Untuk keseluruhan sudah bagus. tapi setelah update ada beberapa yang harus di perbaiki. 1. Terlalu banyak bug 2. Machtmaking tak sesuai 3. Perkara jaringan/sinyal yang suka lag/tiba2 hilang ketika saat war. Sekian Dari Saya Dan Terimakasih :⁠-⁠),bagus update baik bug machtmaking sesuai perkara jaringansinyal suka lagtiba hilang war sekian terimakasih,5,positive
"Sebenarnya gamenya udah bagus, tapi beberapa waktu lalu sering nge frezz kalo main, dan juga tiba-tiba keluar sendiri dari game (relog) tapi tetep ku kasi rate 4 bintang. tolong di perbaiki lagi yaw semangatt tim moonton, mciwww",gamenya udah bagus nge frezz kalo main tibatiba game relog tetep kasi rate bintang tolong baik yaw semangatt tim moonton mciwww,4,positive
"hero bagus, tampilan skin oke, tapi sistem pertandingan gak jelas.10 pertandingan cuma sia sia kalah 9 menang 1. gak cuma itu tim nya beban(noob) sedangkan musuh pro. apakah ini sistem pertandingan game moba? kalau pertandingan gak imbang lama lama player lain pada pensi, jangan update aja yang lancar tapi pertandingn juga harus di perbaiki. terima kasih",hero bagus tampil skin oke sistem tanding gak tanding sia sia kalah menang gak tim nya bebannoob musuh pro sistem tanding game moba tanding gak imbang player pensi update aja lancar pertandingn baik terima kasih,1,negative
